label,source_file,frame,avg_knee_angle_mean,avg_knee_angle_std,avg_knee_angle_min,avg_knee_angle_max,avg_knee_angle_range,avg_hip_angle_mean,avg_hip_angle_std,avg_hip_angle_min,avg_hip_angle_max,avg_hip_angle_range,knee_distance_mean,knee_distance_std,knee_distance_min,knee_distance_max,knee_distance_range,hip_shoulder_distance_mean,hip_shoulder_distance_std,hip_shoulder_distance_min,hip_shoulder_distance_max,hip_shoulder_distance_range
squat_espalda_arqueada,squat_espalda_arqueada_3_3_diag.csv,49,119.60493598330245,3.9812831038365197,115.64120651188972,129.32099044607946,13.679783934189743,119.34877022834146,4.446847053802511,114.1250063516598,129.26389068021382,15.138884328554013,0.08003320991992947,0.0019092593194545366,0.0743564665317535,0.0817746222019195,0.007418155670166002,0.06503482262293495,0.0022832536745212417,0.0614731609821319,0.0682624876499176,0.0067893266677857
squat_espalda_arqueada,squat_espalda_arqueada_4_1_diag.csv,53,131.44459939402026,9.104564341065986,118.07314621759826,145.8792802112912,27.806133993692924,91.19220609789416,17.06694733388085,73.23170769508013,124.01503058230307,50.78332288722294,0.06893271704514818,0.004065837434480777,0.0610512197017669,0.0786788165569305,0.017627596855163602,0.08623925844828285,0.0036566626721977586,0.0759345889091491,0.0901452302932739,0.014210641384124797
squat_espalda_arqueada,squat_espalda_arqueada_4_1_diag.csv,81,118.35758897801087,9.652091714532164,108.69765042033208,142.57868750322748,33.8810370828954,83.79041912517134,14.892863098288334,73.06779974732734,120.6059546111529,47.538154863825554,0.06057176987330115,0.007220367016547025,0.0479853749275207,0.0728624165058136,0.024877041578292895,0.08333839972813921,0.002302588411468863,0.0790513455867767,0.0877622961997985,0.008710950613021795
squat_espalda_arqueada,squat_espalda_arqueada_4_2_diag.csv,62,111.22896718227818,6.184168920587826,103.70227283219151,124.7763028410462,21.07403000885469,81.07039470708823,9.11866516713531,71.41235355735098,102.70560667447448,31.2932531171235,0.06630375285943345,0.004789224834758217,0.0551363825798034,0.0724720060825347,0.01733562350273131,0.08034012516339616,0.0008430753924266249,0.0789985358715057,0.0821310579776763,0.003132522106170599
squat_espalda_arqueada,squat_espalda_arqueada_4_2_diag.csv,79,114.78351772102876,14.45581563218124,102.23321297432034,146.81384229818536,44.580629323865026,86.28329223601749,19.512853149715998,71.08342062933025,129.52658278680937,58.44316215747912,0.061178710063298496,0.0065069049517010955,0.0503497123718261,0.0685709416866302,0.01822122931480409,0.08255436519781746,0.0021303486341881944,0.0802366435527801,0.0861624181270599,0.005925774574279799
squat_espalda_arqueada,squat_espalda_arqueada_4_3_diag.csv,52,137.31645437946221,7.3190285262116905,125.90096293988287,149.25799798363016,23.35703504374729,93.07684124645206,19.179681716057768,70.7448636904529,127.2486389043479,56.503775213895,0.06541110773881273,0.009474827635689177,0.0537351071834564,0.0849115252494812,0.0311764180660248,0.08930693368117013,0.003948475690731362,0.0792212188243866,0.0941133797168731,0.014892160892486503
squat_espalda_arqueada,squat_espalda_arqueada_4_3_diag.csv,84,126.4285283106072,4.0415590767125105,122.15512026642924,138.29703311644255,16.141912850013313,75.61903547170087,12.851069062151792,65.57710446832536,109.98851693815178,44.411412469826416,0.06707924107710515,0.007251080312244153,0.051845908164978,0.0753215253353118,0.023475617170333807,0.08800949056943255,0.0028611310790330816,0.085150271654129,0.0932741165161132,0.008123844861984197
squat_espalda_arqueada,squat_espalda_arqueada_5_1_diag.csv,88,107.79892287555614,9.822238164681465,96.59357780024028,130.92503326818462,34.33145546794434,76.45377573562627,11.218248817634834,65.80365629982694,104.16534786164829,38.361691561821345,0.06954388618469234,0.0019770409757683344,0.0666430294513702,0.0740179419517517,0.0073749125003814975,0.09931660691897068,0.0018303435167606355,0.0955989956855773,0.1020026803016662,0.006403684616088909
squat_espalda_arqueada,squat_espalda_arqueada_5_2_diag.csv,98,86.20762377405136,15.36194047440331,73.00036944867168,124.5711506011761,51.57078115250442,63.4278275117415,16.726756825378406,49.06563564882359,106.3099038140285,57.244268165204915,0.06840801934401192,0.0025332695215127057,0.0645472705364227,0.0725870728492736,0.008039802312850897,0.0914380460977554,0.003488825854825692,0.0869681239128112,0.0960015058517456,0.00903338193893441
squat_espalda_arqueada,squat_espalda_arqueada_5_3_diag.csv,77,90.28038884119171,18.93467220972239,74.35888282452308,136.4206240686509,62.06174124412783,66.66682052153148,19.9100656716329,49.7195973304316,115.01949286225329,65.29989553182169,0.06692577799161273,0.0043055853093092195,0.0595707893371582,0.0780180394649505,0.018447250127792303,0.0938767979542414,0.0038252599124463877,0.0903111696243286,0.1007195115089416,0.010408341884612995
squat_poca_profundidad,squat_poca_profundidad_3_1_diag.csv,37,142.52293254599684,5.32286502762781,136.4562223780423,155.0565396184018,18.600317240359516,151.98433787324163,4.184324249970282,146.88552912504383,159.42871049330563,12.543181368261799,0.04683326880137121,0.0025697092698611914,0.0415486097335815,0.0507454276084899,0.009196817874908399,0.03433476189772284,0.004280164639693887,0.0252349078655242,0.0400210320949554,0.014786124229431204
squat_poca_profundidad,squat_poca_profundidad_3_2_diag.csv,34,146.96093511587827,6.571285878560605,139.4143616459956,160.76413370179205,21.34977205579645,154.8417351685297,5.423823358738909,148.30680830025182,165.30452168788457,16.997713387632757,0.05007851620515183,0.0014369265016162978,0.0470503270626068,0.0528230965137481,0.005772769451141302,0.035236249367396,0.004959449562387013,0.0279058218002319,0.0427668988704681,0.014861077070236199
squat_poca_profundidad,squat_poca_profundidad_3_3_diag.csv,39,141.59452039148331,13.012327330561268,128.65316767150438,173.58367157412806,44.930503902623684,153.59531515165065,8.897043264125935,145.4277064762104,176.16553786910853,30.73783139289813,0.04892379939556119,0.004709821672785838,0.0358647108078002,0.0526496171951293,0.016784906387329095,0.03740443189938859,0.004958601963256991,0.0248165130615234,0.0429941117763519,0.0181775987148285
squat_poca_profundidad,squat_poca_profundidad_4_1_diag.csv,38,157.7772433856638,1.6871651176443239,155.96206065999553,161.2582994723848,5.2962388123892765,159.1412879909589,1.7979433582168955,157.37458637740957,163.72221824419455,6.34763186678498,0.06956382095813747,0.0018109603796180784,0.0671517848968505,0.0720823109149932,0.0049305260181427,0.04777042369047797,0.0017961404460171975,0.0430604815483093,0.0492865443229675,0.006226062774658203
squat_poca_profundidad,squat_poca_profundidad_4_2_diag.csv,54,160.91599721286264,4.421012028910489,157.82723024614006,173.86405219404054,16.036821947900478,163.31347014873808,4.6872590539627,159.86017799454356,174.53163473563626,14.671456741092697,0.07101733783880865,0.001868035306036311,0.0658398568630218,0.0722475945949554,0.006407737731933608,0.04104921718438462,0.005303037884578522,0.0270870923995971,0.0448076725006103,0.017720580101013204
squat_poca_profundidad,squat_poca_profundidad_4_3_diag.csv,31,161.96454088124918,2.9309588414681396,159.68710662639853,169.47726208461398,9.790155458215452,161.54055548834918,2.6957754288560425,159.02022825763385,168.74956839902137,9.729340141387524,0.0737948268651962,0.0016470292813055155,0.0717506110668182,0.0769025385379791,0.0051519274711609025,0.04841226736704504,0.0011754713396186617,0.0447920560836792,0.0498607158660888,0.005068659782409599
squat_poca_profundidad,squat_poca_profundidad_4_3_diag.csv,48,161.1050170664663,2.1238392107810755,159.51775126901077,167.0454258525155,7.527674583504734,160.48624645084237,2.2071449238511898,158.7213600767771,166.8546894888383,8.133329412061187,0.07121664285659787,0.0013400614034107543,0.0676726698875427,0.0729366540908813,0.005263984203338609,0.04818453192710872,0.0023242164918976186,0.0413184463977813,0.0504779517650604,0.009159505367279094
squat_poca_profundidad,squat_poca_profundidad_5_1_diag.csv,43,130.80949833972372,3.720811726381906,126.69245074646439,138.37384685846422,11.681396111999831,136.68868308103146,2.9014526182720797,133.45451051613344,142.75781061050333,9.303300094369888,0.03466652035713192,0.0014683935431522373,0.0322420597076416,0.0372465252876281,0.005004465579986496,0.055729896823565134,0.0013217803913798567,0.0529602766036987,0.0572164952754974,0.004256218671798699
squat_poca_profundidad,squat_poca_profundidad_5_2_diag.csv,52,131.27671450096557,4.5930398503116106,127.1065112217712,143.39384896985047,16.287337748079267,136.3660481024204,3.5578230102789368,132.81834727412985,144.5230971206073,11.704749846477455,0.035130129257837886,0.001753791674441289,0.0331281423568725,0.0386335253715515,0.005505383014678997,0.055725895365079214,0.002376523295933588,0.0495987236499786,0.0581056773662567,0.008506953716278097
squat_poca_profundidad,squat_poca_profundidad_5_3_diag.csv,51,130.47061728631982,3.955755665406,126.8614681390617,141.1944762172372,14.333008078175496,141.15077679457698,4.8261442783846045,136.30420547197673,152.22271845560965,15.918512983632922,0.0343001027901967,0.0017855162467179616,0.0322434306144714,0.0378879308700561,0.005644500255584696,0.041952496767044024,0.0032970617414609356,0.0366292893886566,0.0463639199733734,0.009734630584716797
squat_poca_profundidad,squat_poca_profundidad_1_1_front.csv,37,167.90437209008365,4.288781814222363,161.93077113746375,175.40191530216237,13.471144164698615,166.45536722475697,2.978324794355307,162.0597336599082,171.33816197282314,9.27842831291494,0.10200613041718798,0.0077528958040609715,0.0858960747718811,0.1114571690559387,0.025561094284057603,0.018208696444829267,0.0018191140785403601,0.0160777568817138,0.022454023361206,0.006376266479492198
squat_poca_profundidad,squat_poca_profundidad_1_3_front.csv,35,166.74246574091967,4.794715321269145,159.89519047840625,173.65249294800446,13.757302469598216,164.96478723273333,3.714002987229915,159.63280492793774,170.57711225046404,10.9443073225263,0.10222378373146054,0.007034185056335981,0.0900035202503204,0.1115307807922363,0.021527260541915894,0.021497430404027257,0.0010050374407086374,0.0206441283226013,0.0242482423782348,0.0036041140556335
squat_valgo_rodilla,squat_valgo_rodilla_1_1_diag.csv,31,129.84433667596278,17.02121136511442,108.03249902585637,160.09547902471417,52.0629799988578,144.17099659317398,10.80390980581664,131.07693913629075,163.82996116089788,32.753022024607134,0.0373793631792068,0.005620236132023116,0.0262137651443481,0.0481888353824615,0.0219750702381134,0.045205381512641876,0.005297839822917438,0.0341114401817321,0.0519309937953949,0.017819553613662796
squat_valgo_rodilla,squat_valgo_rodilla_1_2_diag.csv,29,131.57508182172126,16.821720253136803,108.8515803310967,160.18646277112163,51.33488244002493,145.46042681138053,11.872710929201093,129.55529821198448,164.30586823702333,34.750570025038854,0.040468578537305164,0.003089262838168053,0.0363456308841705,0.0476715862751007,0.011325955390930204,0.04013977746168768,0.0071260965571504735,0.0264306962490081,0.0486536622047424,0.022222965955734298
squat_valgo_rodilla,squat_valgo_rodilla_1_3_diag.csv,32,127.0845562149902,17.12432873853603,103.85014019338965,157.62525028550948,53.77511009211983,143.16865113256296,11.999396816850355,128.19212840081428,163.6256137709325,35.433485370118206,0.04150449931621547,0.00473025299496692,0.0368464589118957,0.0543760061264038,0.0175295472145081,0.04240359663963315,0.007549123150442706,0.0290404558181762,0.0514020025730133,0.0223615467548371
squat_valgo_rodilla,squat_valgo_rodilla_2_1_diag.csv,49,135.28678630860557,6.76011206885932,128.12865750322618,150.8884161934732,22.759758690247025,156.3577851586572,4.9290758308191975,151.5597968656611,167.50950613446952,15.94970926880842,0.015822118520736637,0.006889647442702158,0.0064591169357299,0.0280200839042663,0.021560966968536398,0.029988884925842233,0.005669064880642178,0.0150189995765686,0.0361087322235107,0.0210897326469421
squat_valgo_rodilla,squat_valgo_rodilla_2_2_diag.csv,54,130.0885731440288,8.830039597212162,121.2945900844739,149.85546282849856,28.560872744024664,150.64302289847214,5.276667947071287,145.4461718065346,162.6164932562523,17.170321449717704,0.008661127090454053,0.005695949694689362,0.0002402067184448,0.0230694413185119,0.0228292346000671,0.03034118215243015,0.004682525529857846,0.0214545130729675,0.035423457622528,0.013968944549560498
squat_valgo_rodilla,squat_valgo_rodilla_2_3_diag.csv,45,130.05183718061411,6.931728107077488,121.93878841129896,144.50166860989026,22.5628801985913,152.11272165764464,4.799317230555776,146.16114270370463,160.73846718241663,14.577324478712,0.011022694905598904,0.0054860349672817554,0.0061593651771545,0.0249475836753845,0.01878821849823,0.026451553901036547,0.0035678688612106216,0.0188973546028137,0.0312131643295288,0.012315809726715102
squat_valgo_rodilla,squat_valgo_rodilla_3_1_diag.csv,49,107.34565469897952,16.407863514476418,88.05310881234493,145.28971440656005,57.23660559421512,131.07005753511152,10.879535044122042,119.36254474313792,155.0328586011923,35.67031385805437,0.0483740409215291,0.0015860913987289806,0.0450361669063568,0.0510831475257873,0.0060469806194305,0.052621349692344624,0.004810956865327829,0.0432907342910766,0.0586586892604827,0.0153679549694061
squat_valgo_rodilla,squat_valgo_rodilla_3_2_diag.csv,52,104.78650305872375,11.142075017529878,93.1326564502842,132.42207335727545,39.28941690699125,127.77788106121952,7.357946202907805,119.55006973052858,144.067461536277,24.517391805748417,0.0577394902706146,0.004802602743937647,0.0456257462501525,0.0629409849643707,0.017315238714218202,0.0495496203502019,0.0017395251908991524,0.0462515354156494,0.0517501235008239,0.005498588085174498
squat_valgo_rodilla,squat_valgo_rodilla_3_3_diag.csv,41,106.02950544338132,14.093457011900105,89.67318492551166,133.71654542898204,44.04336050347038,131.44497993257133,7.8856044479193645,121.72061195515988,146.18506542485585,24.464453469695968,0.04435542821884152,0.003350133114790024,0.0389052927494049,0.0490610003471374,0.010155707597732502,0.051301318407058684,0.004055176024024383,0.0441058278083801,0.0559915900230407,0.011885762214660603
squat_valgo_rodilla,squat_valgo_rodilla_4_1_diag.csv,62,140.2984342723888,5.514477030974541,135.6335628310804,155.50479887217924,19.871236041098825,148.3891898623419,3.764739367991159,145.20248542101365,159.09276112811264,13.890275707098994,0.039908730983734084,0.0022491860780408223,0.0354965329170227,0.045734167098999,0.010237634181976304,0.04291484057903285,0.003606045491624031,0.0352551043033599,0.0471952259540557,0.0119401216506958
squat_valgo_rodilla,squat_valgo_rodilla_4_2_diag.csv,59,140.91576957477295,5.742960039228771,135.8401109358028,154.28320393502537,18.443092999222557,148.87976290046555,4.687937934229141,143.55816032616818,159.61829319206487,16.06013286589669,0.042438466350237486,0.0017496394709175665,0.0393980741500854,0.0473927855491638,0.007994711399078397,0.042607215046882585,0.0018157072493852437,0.0380389988422393,0.0449399650096893,0.006900966167450007
squat_valgo_rodilla,squat_valgo_rodilla_4_3_diag.csv,53,141.50647569565567,5.648924979692279,136.5731883252888,154.93286114110222,18.35967281581341,154.55364760483096,3.6380269345825407,150.89253830998314,163.06019608482273,12.167657774839597,0.03740953207015987,0.0028253259232071796,0.0330424308776855,0.0420621931552886,0.0090197622776031,0.04049306511878963,0.004704772593853542,0.0297299623489379,0.0447293221950531,0.014999359846115199
squat_valgo_rodilla,squat_valgo_rodilla_5_1_diag.csv,71,113.61491379700341,10.376163743130602,99.82121305585846,133.55188747045966,33.7306744146012,111.97438144961188,10.722121485610671,96.91300140062066,132.35299239047853,35.439990989857876,0.03736850917339322,0.0038641065257219594,0.0313668847084045,0.0502301752567291,0.0188632905483246,0.06875783801078791,0.001938987729123619,0.0627915859222412,0.0708692669868469,0.008077681064605699
