class,video_segment,body_angle_mean,body_angle_std,body_angle_min,body_angle_max,body_angle_range,hip_shoulder_vertical_diff_mean,hip_shoulder_vertical_diff_std,hip_shoulder_vertical_diff_min,hip_shoulder_vertical_diff_max,hip_shoulder_vertical_diff_range,hip_ankle_vertical_diff_mean,hip_ankle_vertical_diff_std,hip_ankle_vertical_diff_min,hip_ankle_vertical_diff_max,hip_ankle_vertical_diff_range,shoulder_elbow_angle_mean,shoulder_elbow_angle_std,shoulder_elbow_angle_min,shoulder_elbow_angle_max,shoulder_elbow_angle_range,wrist_shoulder_hip_angle_mean,wrist_shoulder_hip_angle_std,wrist_shoulder_hip_angle_min,wrist_shoulder_hip_angle_max,wrist_shoulder_hip_angle_range
plank_codos_abiertos,IMG_0358_datos_seg_2,162.6846556636279,1.1171834034934782,160.01021957031924,164.64045466748536,4.630235097166121,-0.07791251838207239,0.0007596582772764537,-0.0796897411346435,-0.0769425630569458,0.0027471780776976984,0.017169088125228837,0.002618353973559303,0.0111376047134399,0.0213086009025573,0.0101709961891174,107.21282176708654,3.1638778264492906,100.89447032278524,111.05645118644998,10.161980863664738,112.8642675367656,0.4427001225807051,112.35351807062423,114.25472085249004,1.9012027818658055
plank_codos_abiertos,IMG_0358_datos_seg_3,162.7802708491211,1.1242193165218277,160.01021957031924,164.64045466748536,4.630235097166121,-0.07787422140439346,0.0006985896339025287,-0.0794323086738586,-0.0769425630569458,0.0024897456169128,0.01734708646933233,0.002737620059553805,0.0111376047134399,0.0217394828796386,0.0106018781661987,107.29946906937131,3.1866413232515636,100.89447032278524,111.05645118644998,10.161980863664738,112.80783794039091,0.36955866309259044,112.35351807062423,113.65196645105414,1.2984483804299032
plank_codos_abiertos,IMG_0359_datos_seg_1,135.67694818850876,5.446183542118547,127.09758393117797,150.17664590194596,23.079061970767995,-0.10760441720485685,0.0014337133774612442,-0.1104511022567749,-0.1049467921257019,0.005504310131072998,0.026061151425043696,0.006585148905017747,0.0169575214385986,0.0428472757339477,0.025889754295349097,142.18330962507588,1.0360237371750673,140.55295182298065,143.87199047691587,3.3190386539352232,173.5919991045051,1.1870475238462939,171.42773048825393,175.49680216981614,4.069071681562207
plank_codos_abiertos,IMG_0359_datos_seg_2,135.70203781325375,5.504470474345375,127.09758393117797,150.17664590194596,23.079061970767995,-0.10756611128648119,0.0014002031891518784,-0.1104511022567749,-0.1049467921257019,0.005504310131072998,0.026126918196678114,0.006736434048350917,0.0169575214385986,0.0431336760520935,0.026176154613494897,142.22550782370533,1.0443009700487076,140.55295182298065,143.87199047691587,3.3190386539352232,173.58328261117094,1.1854000378116267,171.42773048825393,175.49680216981614,4.069071681562207
plank_codos_abiertos,IMG_0359_datos_seg_3,135.74859366223004,5.627739864967465,127.09758393117797,151.65946033466568,24.561876403487716,-0.10763932665189105,0.0014748144430355968,-0.1104511022567749,-0.1049467921257019,0.005504310131072998,0.026114106178283643,0.006724232273278044,0.0169575214385986,0.044863224029541,0.0279057025909424,142.1406305258973,1.03337428687038,140.55295182298065,143.87199047691587,3.3190386539352232,173.59962865247445,1.1879025958370013,171.42773048825393,175.49680216981614,4.069071681562207
plank_codos_abiertos,IMG_0362_datos_seg_1,157.78607598675507,5.038357243941701,147.05179886742374,166.15404036062736,19.10224149320362,-0.11924449900786079,0.00643251838587047,-0.137150764465332,-0.1080178022384643,0.029132962226867704,0.027443892260392462,0.007874995138203255,0.0141347646713256,0.0515220761299133,0.0373873114585877,142.48404218445268,2.199904567884508,138.93362089269496,150.67042528408552,11.736804391390564,170.43419421713276,1.5876772242012793,168.0006781096347,176.22214354963043,8.22146543999574
plank_codos_abiertos,IMG_0362_datos_seg_2,157.8702277031054,5.0977871607629,147.05179886742374,166.15404036062736,19.10224149320362,-0.11915892163912452,0.006220933611688205,-0.1326258182525634,-0.1080178022384643,0.024608016014099093,0.02718410342931743,0.007751259474013273,0.0141347646713256,0.0515220761299133,0.0373873114585877,142.27110596157289,2.0036577685588486,137.8942519112995,150.0592430397571,12.164991128457586,170.43108182301202,1.5927036944663835,167.81393446238968,176.22214354963043,8.40820908724075
plank_codos_abiertos,IMG_0362_datos_seg_3,157.96109286542534,5.181067396771731,147.05179886742374,166.15404036062736,19.10224149320362,-0.11929192145665483,0.006474626968688749,-0.1351218223571777,-0.1080178022384643,0.027104020118713407,0.027039839327335315,0.007733721668340876,0.0141347646713256,0.0515220761299133,0.0373873114585877,142.05022938619237,1.8555553377674716,136.80664851692632,147.26309302045593,10.45644450352961,170.3923231305568,1.637135579580861,167.4284978082988,176.22214354963043,8.79364574133163
plank_correcto,IMG_0213_datos_seg_1,157.811364978559,0.42589842745125445,157.20325165405376,158.60292281950467,1.3996711654509113,-0.0039845079183577934,0.000941777674299589,-0.0053129196166992,-0.0023341178894042,0.0029788017272949995,-0.09230466981728869,0.0005573642710220239,-0.093322217464447,-0.0904407501220703,0.002881467342376695,90.99139762483041,0.3894771790102231,90.2862550264254,91.54123173585458,1.2549767094291866,116.6358528836115,0.3734676696807938,115.69376305265044,117.21075436489868,1.516991312248237
plank_correcto,IMG_0213_datos_seg_2,157.81461125866915,0.4327217503660584,157.20325165405376,158.79769962611337,1.594447972059612,-0.003992289304733222,0.0009297624472455704,-0.0053129196166992,-0.0025387406349182,0.002774178981781,-0.09227694471677142,0.0006369337277116259,-0.093322217464447,-0.0897738337516784,0.0035483837127685963,90.98354736753596,0.4017661843725648,90.14296983119932,91.54123173585458,1.3982619046552571,116.62304899985158,0.39944322859482695,115.47438946668348,117.21075436489868,1.7363648982152
